env,sampler,potential_fn,seed,n_episodes,train_return_mean_last20,train_return_mean_all,eval_return_mean,task_param_diversity,n_new_episodes,n_replay_episodes,final_buffer_size,wall_time_sec
pendulum,random,alp,2,296,-1290.2757263029212,-1212.7600720964795,-1089.4380052662548,0.2703159165434802,147,149,147,4.74144721031189
pendulum,random,alp,3,296,-1183.9472485754534,-1265.5517417933686,-1221.6689992439344,0.29432941991374567,146,150,146,4.7618088722229
pendulum,random,intermediate_difficulty,1,296,-1149.5889143419158,-1258.7271474365261,-1199.5582575648718,0.29326359030689814,144,152,144,4.841144800186157
pendulum,random,intermediate_difficulty,2,296,-1198.3606509122696,-1249.2433735458849,-1124.431327847609,0.28567684177694924,147,149,147,4.769415855407715
pendulum,random,intermediate_difficulty,3,296,-1313.0619527747476,-1263.409280575405,-1234.5272564915053,0.3005666447388315,146,150,146,4.7632529735565186
pendulum,halton,none,1,296,-1214.9077984202581,-1241.5303766707534,-1212.8391522253787,0.2879010844822985,296,0,200,4.778473854064941
pendulum,halton,none,2,296,-1208.3616002165954,-1213.8118323521235,-1241.3471224855823,0.2879010844822985,296,0,200,4.910522699356079
pendulum,halton,none,3,296,-1244.3719448591842,-1304.655729796386,-1161.5810603314053,0.2879010844822985,296,0,200,4.827954053878784
pendulum,halton,pvl_gae,1,296,-1234.80621904789,-1248.207268233594,-1209.743555773333,0.28103227501354777,144,152,144,5.034053802490234
pendulum,halton,pvl_gae,2,296,-1181.6104651786707,-1214.3456637829656,-1115.9389520987372,0.2807597917664414,147,149,147,4.798771142959595
pendulum,halton,pvl_gae,3,296,-1206.5145863052417,-1233.3841473245725,-1228.4120593106477,0.28539299665337897,146,150,146,4.861542224884033
pendulum,halton,l1_value_loss,1,296,-1275.29502780686,-1329.739584290002,-1345.9315035591546,0.2856831720676009,144,152,144,5.018757104873657
pendulum,halton,l1_value_loss,2,296,-1277.9055554524648,-1368.49197919733,-1153.0188230627775,0.28981589454830103,147,149,147,5.061676979064941
pendulum,halton,l1_value_loss,3,296,-1213.1834130226136,-1298.7218749649994,-1214.8618660934358,0.2822038266666988,146,150,146,5.113234043121338
pendulum,halton,max_mc,1,296,-1219.7857239189284,-1245.8549080737544,-1174.4852037429264,0.2847801580066605,144,152,144,5.175430059432983
pendulum,halton,max_mc,2,296,-1251.5263668758453,-1220.8715920078048,-1216.233574437069,0.28343815374933506,147,149,147,4.860400915145874
pendulum,halton,max_mc,3,296,-1246.8788197989654,-1220.6305988457486,-1209.162392222216,0.28172767527064585,146,150,146,4.959329128265381
pendulum,halton,td_error_l2,1,296,-1355.8508670860922,-1298.0719910392452,-1410.5158269893261,0.2878524669004746,144,152,144,4.892132997512817
pendulum,halton,td_error_l2,2,296,-1452.5218220093927,-1386.3970410942118,-1142.6776521183679,0.2869886335555923,147,149,147,4.854727029800415
pendulum,halton,td_error_l2,3,296,-1309.8979000832137,-1335.3669054037246,-1211.6044746509924,0.2867280336934221,146,150,146,4.768678188323975
pendulum,halton,alp,1,296,-1234.7864234494823,-1216.2483538993104,-1263.5878719451664,0.2796102950851678,144,152,144,4.7789411544799805
pendulum,halton,alp,2,296,-1175.6061539437399,-1248.0939483212169,-1129.933125055231,0.2826351956448875,147,149,147,4.9723429679870605
pendulum,halton,alp,3,296,-1206.7607319144472,-1236.660442956421,-1210.98920710195,0.2762252220018825,146,150,146,5.04179310798645
pendulum,halton,intermediate_difficulty,1,296,-1221.7662121961953,-1234.9696228265282,-1191.6988579000742,0.28126672017667104,144,152,144,4.953871011734009
pendulum,halton,intermediate_difficulty,2,296,-1340.553885209774,-1226.9313642071952,-1325.8410417216842,0.2850290463734271,147,149,147,5.133520841598511
pendulum,halton,intermediate_difficulty,3,296,-1250.4541182380158,-1232.8726244416007,-1250.5824615096385,0.28634582069525694,146,150,146,4.98713231086731
pendulum,ce,none,1,296,-1193.3290209769398,-1210.010691229361,-1250.4479033945718,0.19764896977617094,296,0,200,4.837656021118164
pendulum,ce,none,2,296,-1142.7197811777132,-1101.2793956631426,-1123.7909939945919,0.21761894024276315,296,0,200,4.8636932373046875
pendulum,ce,none,3,296,-1107.8623346806107,-1147.3852002082747,-1238.2872309883355,0.20708371040530676,296,0,200,5.12463903427124
pendulum,ce,pvl_gae,1,296,-1199.9765660162345,-1249.037878580233,-1194.96950724717,0.28567027937857853,144,152,144,5.142847061157227
pendulum,ce,pvl_gae,2,296,-1168.146295944889,-1215.176535640495,-1096.9255974842663,0.28700773843845984,147,149,147,5.063082933425903
pendulum,ce,pvl_gae,3,296,-1217.506816276746,-1251.3130001259956,-1180.5982741001658,0.28697843218671093,146,150,146,4.914102077484131
pendulum,ce,l1_value_loss,1,296,-1401.8826014902422,-1337.4398377022274,-1192.0074457977153,0.1888912353603031,144,152,144,4.813158988952637
pendulum,ce,l1_value_loss,2,296,-1447.5715023165808,-1432.9726127738277,-1110.617037010095,0.27120539704366065,147,149,147,4.910346031188965
pendulum,ce,l1_value_loss,3,296,-1560.5800570524739,-1415.1380184282589,-1165.3902745003472,0.21827359087307507,146,150,146,4.842412948608398
pendulum,ce,max_mc,1,296,-1256.114500036169,-1249.1909893291238,-1206.6765661089748,0.2926627086706727,144,152,144,4.992341995239258
pendulum,ce,max_mc,2,296,-1168.723763232204,-1233.7073273080891,-1137.4445861509412,0.2803765171524043,147,149,147,4.8852081298828125
pendulum,ce,max_mc,3,296,-1255.851787924336,-1256.828684678326,-1169.450254404432,0.2873868010941009,146,150,146,4.823840141296387
pendulum,ce,td_error_l2,1,296,-1571.7604816594376,-1484.2834032586177,-1171.6723359067141,0.24257992157066988,144,152,144,5.724410057067871
pendulum,ce,td_error_l2,2,296,-1452.1979365545485,-1311.156606304949,-1130.5137251839503,0.2636283564233133,147,149,147,5.494714021682739
pendulum,ce,td_error_l2,3,296,-1365.2903040659592,-1394.8765028941978,-1163.965644018503,0.23706675561183427,146,150,146,5.358649969100952
pendulum,ce,alp,1,296,-1251.7860396872907,-1299.198983876296,-1233.422006523196,0.28190047364554244,144,152,144,5.356269836425781
pendulum,ce,alp,2,296,-1442.9339870014533,-1251.614227244468,-1228.2791449818978,0.2861047301709008,147,149,147,5.331388235092163
pendulum,ce,alp,3,296,-1326.3482951870128,-1266.640833485389,-1207.064834102349,0.2773556977851361,146,150,146,5.787430047988892
pendulum,ce,intermediate_difficulty,1,296,-1336.4252977497542,-1230.649489080019,-1224.9130400238387,0.28917128480085397,144,152,144,5.349134922027588
pendulum,ce,intermediate_difficulty,2,296,-1389.1721503401754,-1218.9830258756901,-1234.8824192432335,0.2940745831039192,147,149,147,5.383221864700317
pendulum,ce,intermediate_difficulty,3,296,-1103.8465509875143,-1226.501607762254,-1230.6908549579523,0.2772621074811559,146,150,146,5.45578408241272
pendulum,mab,none,1,296,-1003.0968930442077,-1155.7708957500042,-1212.9033998446344,0.2539771009679843,296,0,200,5.442502021789551
pendulum,mab,none,2,296,-1235.4763064259896,-1128.3328816692167,-1137.4328687598002,0.26741843620976213,296,0,200,5.440209150314331
pendulum,mab,none,3,296,-897.5459125291179,-1062.2659739019944,-1337.0971379569676,0.25309234153218635,296,0,200,5.457690954208374
pendulum,mab,pvl_gae,1,296,-1281.0819279814127,-1249.7719017678023,-1218.7186766782445,0.2873900636627779,144,152,144,5.4121809005737305
pendulum,mab,pvl_gae,2,296,-1289.7127381825535,-1235.9382515721124,-1330.5230493641036,0.29219560934341715,147,149,147,5.461578845977783
pendulum,mab,pvl_gae,3,296,-1305.5369448633548,-1272.2163247524356,-1258.6299921359323,0.2916634993177638,146,150,146,5.448431730270386
pendulum,mab,l1_value_loss,1,296,-1455.1204178874368,-1376.7670392536402,-1264.3553919071146,0.24887431566833884,144,152,144,5.447938919067383
pendulum,mab,l1_value_loss,2,296,-1687.984022570905,-1497.0503849821137,-1137.9637211263498,0.22434114611180517,147,149,147,5.4414520263671875
pendulum,mab,l1_value_loss,3,296,-1317.7494681359144,-1325.228140357962,-1182.4014791183529,0.28848849333708776,146,150,146,5.426508903503418
pendulum,mab,max_mc,1,296,-1198.6527451519446,-1234.9824914127857,-1197.5850037330756,0.28295309541163405,144,152,144,5.455618143081665
pendulum,mab,max_mc,2,296,-1269.4949814187137,-1253.6108739075066,-1129.0111440141748,0.28324265043056435,147,149,147,5.404504060745239
pendulum,mab,max_mc,3,296,-1136.294588529793,-1314.4851074382184,-1166.3338541045314,0.2888389732800238,146,150,146,5.767807245254517
pendulum,mab,td_error_l2,1,296,-1432.9783917078535,-1501.406655996218,-1268.1817420534285,0.25826761062582726,144,152,144,5.310090065002441
pendulum,mab,td_error_l2,2,296,-1514.9045760756253,-1411.929162146753,-1127.9040358020438,0.25565034707503526,147,149,147,5.456809997558594
pendulum,mab,td_error_l2,3,296,-1434.310469153225,-1379.6694343238632,-1280.9099760291028,0.21412006205348724,146,150,146,7.090444087982178
pendulum,mab,alp,1,296,-1384.4076135764537,-1226.5684261850834,-1235.316628207581,0.29056339658521263,144,152,144,5.29157280921936
pendulum,mab,alp,2,296,-1257.2743436679293,-1226.904089680983,-1188.9248147003466,0.2863603877797642,147,149,147,5.45849084854126
pendulum,mab,alp,3,296,-1166.792617761716,-1246.4200962066132,-1161.7076166711283,0.2954583652161237,146,150,146,5.740163087844849
pendulum,mab,intermediate_difficulty,1,296,-1196.6660935706807,-1251.0167788534725,-1210.0113266036888,0.28373970664720183,144,152,144,5.467923879623413
pendulum,mab,intermediate_difficulty,2,296,-1331.664694721478,-1212.2670510350829,-1092.3497067465748,0.28777390551932563,147,149,147,5.589313745498657
pendulum,mab,intermediate_difficulty,3,296,-1181.9464696224427,-1240.633952019265,-1169.1926240293287,0.2843950406832577,146,150,146,5.467661142349243
pendulum,bo,none,1,296,-1034.8953225747348,-1133.6127854370534,-1286.3418397071305,0.2679469172154854,296,0,200,65.04906105995178
pendulum,bo,none,2,296,-975.611196546916,-888.7948259213827,-1134.9545069865492,0.1129747096205187,296,0,200,58.953243255615234
pendulum,bo,none,3,296,-1086.8487272463976,-1066.1197855121286,-1307.9676987591974,0.1520917990726385,296,0,200,57.222803354263306
pendulum,bo,pvl_gae,1,296,-1240.6077693571845,-1218.6265064786476,-1273.2248980320833,0.27720700257711517,144,152,144,13.52068281173706
pendulum,bo,pvl_gae,2,296,-1073.6956388473623,-1198.0613164350643,-1103.3807262853736,0.29795687044518043,147,149,147,13.389993906021118
pendulum,bo,pvl_gae,3,296,-1198.8515692335927,-1240.5974635628183,-1248.9025708580464,0.28349204927529,146,150,146,12.840605735778809
pendulum,bo,l1_value_loss,1,296,-688.0932880744881,-1410.389280790296,-1408.4448751287562,0.3223601986341708,144,152,144,16.604131937026978
pendulum,bo,l1_value_loss,2,296,-1941.1789881228628,-1630.6622394536105,-1358.3227669089808,0.14991707871344226,147,149,147,18.04429602622986
pendulum,bo,l1_value_loss,3,296,-2474.930155261639,-1550.5446528521945,-1411.3028130958114,0.19757130880723187,146,150,146,15.91683292388916
pendulum,bo,max_mc,1,296,-1330.4998445158324,-1247.3220694929971,-1245.6242755250662,0.2809976480015809,144,152,144,11.420732021331787
pendulum,bo,max_mc,2,296,-1241.3765784339132,-1229.330155115459,-1135.5995070825718,0.2884921784192987,147,149,147,11.776552200317383
pendulum,bo,max_mc,3,296,-1294.1095036339734,-1275.5567183077803,-1239.2498676049336,0.2901780314993569,146,150,146,13.139386177062988
pendulum,bo,td_error_l2,1,296,-1752.0310561441966,-1643.3703349544553,-1235.3792921744378,0.18648755077224508,144,152,144,14.800156831741333
pendulum,bo,td_error_l2,2,296,-1479.3437036214727,-1395.4295496040813,-1163.3636264475726,0.09789901526559028,147,149,147,17.814351081848145
pendulum,bo,td_error_l2,3,296,-1634.2485451961732,-1592.5645889288805,-1358.798056518657,0.2191595170969451,146,150,146,19.47991418838501
pendulum,bo,alp,1,296,-1219.9650573168387,-1300.565365628319,-1225.9219566242778,0.288773604825434,144,152,144,11.397902965545654
pendulum,bo,alp,2,296,-1152.8679777846748,-1194.6679312316262,-1113.290751076418,0.29427510086121267,147,149,147,11.719640731811523
pendulum,bo,alp,3,296,-1248.085298122198,-1259.243330003324,-1263.8811318392627,0.28701051881955536,146,150,146,11.562887907028198
pendulum,bo,intermediate_difficulty,1,296,-1428.3130002924604,-1237.1744326523722,-1190.9333428338825,0.28904772948455937,144,152,144,11.547997951507568
pendulum,bo,intermediate_difficulty,2,296,-1237.2754358753432,-1242.851510165881,-1212.7413121982752,0.2847408506507231,147,149,147,11.924140930175781
pendulum,bo,intermediate_difficulty,3,296,-1315.9135576676233,-1248.642175123974,-1179.3495403931327,0.29659272482648075,146,150,146,11.611657857894897
