arm,seed,step,E0/n,E0/success,E0/mean_steps,E1v/n,E1v/success,E1v/mean_steps,E2v/n,E2v/success,E2v/mean_steps,E3v/n,E3v/success,E3v/mean_steps,E4v/n,E4v/success,E4v/mean_steps,E6/n,E6/success,E6/mean_steps,E7/n,E7/success,E7/mean_steps
B_sa,50,491520,282,0.35106382978723405,432.24468085106383,100,0.19,252.02,100,0.17,241.0,100,0.15,223.98,50,0.18,212.4,250,0.18,244.48,100,0.39,450.98
B_sa,50,552960,282,0.9858156028368794,496.61347517730496,100,0.89,454.78,100,0.9,460.61,100,0.88,450.36,50,0.86,441.44,250,0.908,462.984,100,1.0,500.0
B_sa,50,614400,282,0.9645390070921985,490.51063829787233,100,0.0,62.91,100,0.0,62.0,100,0.0,57.44,50,0.0,53.56,250,0.004,63.42,100,0.99,495.89
B_sa,51,61440,282,0.12056737588652482,280.677304964539,100,0.0,136.11,100,0.0,131.1,100,0.0,123.76,50,0.0,107.54,250,0.0,130.208,100,0.09,267.62
B_sa,51,122880,282,0.32269503546099293,401.0496453900709,100,0.12,191.67,100,0.09,186.86,100,0.08,167.66,50,0.02,152.9,250,0.088,186.192,100,0.42,413.41
B_sa,51,184320,282,0.23049645390070922,357.49645390070924,100,0.0,148.83,100,0.0,149.48,100,0.0,141.87,50,0.0,122.54,250,0.0,145.192,100,0.19,348.57
B_sa,51,245760,282,0.0673758865248227,246.19858156028369,100,0.0,151.12,100,0.0,138.13,100,0.0,109.06,50,0.0,106.52,250,0.0,120.736,100,0.08,258.44
B_sa,51,307200,282,0.6631205673758865,450.3191489361702,100,0.02,203.1,100,0.03,197.91,100,0.03,173.96,50,0.02,140.76,250,0.04,182.484,100,0.65,461.35
B_sa,51,368640,282,0.0673758865248227,236.33333333333334,100,0.0,117.87,100,0.0,115.68,100,0.0,106.63,50,0.0,97.18,250,0.0,112.752,100,0.09,252.5
B_sa,51,430080,282,0.9148936170212766,487.9645390070922,100,0.49,359.82,100,0.45,354.78,100,0.32,290.18,50,0.26,239.72,250,0.404,332.144,100,0.92,491.71
B_sa,51,491520,282,0.9858156028368794,494.4503546099291,100,0.21,155.84,100,0.27,182.26,100,0.14,120.04,50,0.16,127.5,250,0.16,131.924,100,1.0,500.0
B_sa,51,552960,282,0.9716312056737588,493.6489361702128,100,0.81,422.11,100,0.89,453.58,100,0.84,433.91,50,0.82,425.8,250,0.86,442.976,100,1.0,500.0
B_sa,51,614400,282,0.6666666666666666,461.1489361702128,100,0.0,62.1,100,0.0,74.02,100,0.0,58.68,50,0.0,58.18,250,0.0,64.172,100,0.74,474.3
B_sa,52,61440,282,0.28368794326241137,345.6808510638298,100,0.0,136.91,100,0.0,130.33,100,0.0,118.14,50,0.0,99.66,250,0.0,127.372,100,0.18,323.62
B_sa,52,122880,282,0.12411347517730496,289.2659574468085,100,0.0,125.1,100,0.0,121.91,100,0.0,114.89,50,0.0,102.98,250,0.0,120.636,100,0.08,266.06
B_sa,52,184320,282,0.07446808510638298,228.11702127659575,100,0.0,125.45,100,0.0,123.38,100,0.0,108.62,50,0.0,98.18,250,0.0,117.052,100,0.05,233.91
B_sa,52,245760,282,0.7836879432624113,474.5851063829787,100,0.03,223.89,100,0.03,230.34,100,0.01,201.19,50,0.02,170.26,250,0.016,218.048,100,0.84,483.21
B_sa,52,307200,282,0.19148936170212766,319.1418439716312,100,0.0,130.88,100,0.0,128.01,100,0.0,116.53,50,0.0,104.64,250,0.0,124.208,100,0.21,334.74
B_sa,52,368640,282,0.900709219858156,486.9751773049645,100,0.84,437.14,100,0.89,456.3,100,0.83,431.31,50,0.54,313.18,250,0.864,446.076,100,0.95,497.39
B_sa,52,430080,282,0.9397163120567376,491.1418439716312,100,0.45,266.3,100,0.65,350.02,100,0.54,302.16,50,0.68,362.62,250,0.528,298.032,100,0.96,496.73
B_sa,52,491520,282,0.7127659574468085,446.18794326241135,100,0.33,262.36,100,0.34,262.79,100,0.31,234.89,50,0.12,153.82,250,0.348,258.808,100,0.64,447.89
B_sa,52,552960,282,0.9397163120567376,472.3333333333333,100,0.0,54.61,100,0.0,54.25,100,0.0,52.99,50,0.0,48.5,250,0.0,54.98,100,0.97,487.41
B_sa,52,614400,282,0.9893617021276596,495.36879432624113,100,0.0,58.74,100,0.01,63.88,100,0.0,56.97,50,0.1,99.08,250,0.0,59.828,100,1.0,500.0
B_sa,53,61440,282,0.524822695035461,429.68794326241135,100,0.02,211.95,100,0.06,232.04,100,0.03,204.69,50,0.0,183.02,250,0.032,207.084,100,0.57,430.43
B_sa,53,122880,282,0.1453900709219858,330.290780141844,100,0.12,210.08,100,0.09,221.18,100,0.1,231.41,50,0.04,190.7,250,0.108,219.4,100,0.12,315.71
B_sa,53,184320,282,0.2695035460992908,416.0177304964539,100,0.43,339.39,100,0.44,340.81,100,0.51,341.78,50,0.48,316.7,250,0.492,350.748,100,0.25,396.39
B_sa,53,245760,282,0.950354609929078,491.9432624113475,100,0.72,386.54,100,0.73,390.93,100,0.58,327.55,50,0.26,192.56,250,0.656,361.268,100,0.98,499.61
B_sa,53,307200,282,0.03546099290780142,263.90070921985813,100,0.07,250.33,100,0.11,256.19,100,0.06,204.53,50,0.06,161.28,250,0.092,237.048,100,0.02,270.15
B_sa,53,368640,282,0.9574468085106383,492.65602836879435,100,0.7,378.93,100,0.72,387.34,100,0.55,316.46,50,0.26,194.04,250,0.672,367.708,100,0.97,498.29
B_sa,53,430080,282,0.9929078014184397,496.9468085106383,100,0.19,159.12,100,0.23,178.72,100,0.23,167.01,50,0.3,192.54,250,0.208,165.42,100,1.0,500.0
B_sa,53,491520,282,0.9893617021276596,495.2588652482269,100,0.0,55.97,100,0.0,56.13,100,0.0,54.11,50,0.0,50.14,250,0.0,56.472,100,1.0,500.0
B_sa,53,552960,282,0.9893617021276596,495.2517730496454,100,0.0,55.39,100,0.0,55.32,100,0.0,53.57,50,0.0,49.44,250,0.0,55.78,100,1.0,500.0
B_sa,53,614400,282,0.9609929078014184,489.5567375886525,100,0.0,61.55,100,0.0,62.12,100,0.0,59.05,50,0.0,55.08,250,0.0,61.696,100,0.97,491.33
B_sa,54,61440,282,0.07446808510638298,244.1595744680851,100,0.0,108.94,100,0.0,106.11,100,0.0,98.48,50,0.0,89.16,250,0.0,104.012,100,0.11,255.26
B_sa,54,122880,282,0.20212765957446807,332.790780141844,100,0.0,137.95,100,0.0,134.49,100,0.0,121.06,50,0.0,105.74,250,0.0,130.008,100,0.3,338.0
B_sa,54,184320,282,0.07092198581560284,292.9468085106383,100,0.04,122.78,100,0.01,116.73,100,0.01,108.22,50,0.0,109.5,250,0.032,129.22,100,0.09,305.27
B_sa,54,245760,282,0.31560283687943264,374.6241134751773,100,0.0,162.55,100,0.0,159.67,100,0.0,140.62,50,0.0,126.68,250,0.0,151.556,100,0.41,391.37
B_sa,54,307200,282,0.04964539007092199,237.57801418439718,100,0.0,131.13,100,0.0,128.9,100,0.0,116.16,50,0.0,107.44,250,0.0,124.06,100,0.04,244.84
B_sa,54,368640,282,0.17375886524822695,319.6595744680851,100,0.0,136.23,100,0.0,131.97,100,0.0,124.33,50,0.0,112.66,250,0.0,131.14,100,0.14,326.86
B_sa,54,430080,282,0.9964539007092199,498.58156028368796,100,0.3,197.3,100,0.45,264.93,100,0.26,180.71,50,0.56,309.76,250,0.3,199.504,100,1.0,500.0
B_sa,54,491520,282,0.4574468085106383,383.70212765957444,100,0.04,147.79,100,0.04,140.32,100,0.0,112.34,50,0.02,106.3,250,0.016,126.884,100,0.48,392.92
B_sa,54,552960,282,0.9858156028368794,496.95390070921985,100,0.85,438.78,100,0.9,460.93,100,0.88,450.25,50,0.84,432.98,250,0.9,461.376,100,1.0,500.0
B_sa,54,614400,282,0.9042553191489362,479.6950354609929,100,0.44,305.16,100,0.4,284.79,100,0.22,210.24,50,0.08,149.08,250,0.312,257.764,100,0.89,480.38
B_sa,55,61440,282,0.2907801418439716,359.97163120567376,100,0.0,163.92,100,0.0,160.28,100,0.0,143.2,50,0.0,123.36,250,0.0,153.936,100,0.38,365.25
B_sa,55,122880,282,0.08865248226950355,245.53900709219857,100,0.08,166.63,100,0.0,141.87,100,0.02,130.17,50,0.0,99.04,250,0.028,144.232,100,0.1,241.35
B_sa,55,184320,282,0.04964539007092199,256.177304964539,100,0.0,94.29,100,0.0,111.6,100,0.0,94.84,50,0.0,94.22,250,0.0,101.204,100,0.06,248.07
B_sa,55,245760,282,0.09574468085106383,279.85460992907804,100,0.01,155.22,100,0.0,144.02,100,0.0,136.43,50,0.0,122.1,250,0.004,145.532,100,0.12,270.22
B_sa,55,307200,282,0.9219858156028369,486.0354609929078,100,0.56,364.46,100,0.53,356.41,100,0.48,325.68,50,0.36,247.86,250,0.52,348.948,100,0.91,481.94
B_sa,55,368640,282,0.9893617021276596,497.28014184397165,100,0.79,415.84,100,0.83,430.79,100,0.71,380.95,50,0.46,275.18,250,0.82,427.004,100,0.98,496.86
B_sa,55,430080,282,0.24822695035460993,335.5496453900709,100,0.0,146.18,100,0.0,136.73,100,0.0,110.7,50,0.0,92.66,250,0.0,125.376,100,0.25,321.78
B_sa,55,491520,282,0.851063829787234,480.0921985815603,100,0.81,423.98,100,0.76,405.37,100,0.72,386.88,50,0.6,335.92,250,0.776,411.028,100,0.88,478.47
B_sa,55,552960,282,0.9716312056737588,495.4822695035461,100,0.76,403.49,100,0.73,392.8,100,0.64,354.18,50,0.38,243.98,250,0.732,393.092,100,0.98,499.05
B_sa,55,614400,282,0.9929078014184397,497.2304964539007,100,0.83,432.84,100,0.85,440.12,100,0.87,446.44,50,0.8,416.64,250,0.856,441.76,100,1.0,500.0
B_sa,56,61440,282,0.3900709219858156,387.9432624113475,100,0.0,179.44,100,0.0,176.56,100,0.0,149.61,50,0.0,124.68,250,0.0,165.568,100,0.51,397.95
B_sa,56,122880,282,0.10283687943262411,286.1950354609929,100,0.0,122.72,100,0.0,119.88,100,0.0,112.82,50,0.0,101.78,250,0.0,118.508,100,0.08,264.97
B_sa,56,184320,282,0.0673758865248227,215.13829787234042,100,0.0,101.64,100,0.0,99.42,100,0.0,94.04,50,0.0,86.56,250,0.0,98.396,100,0.08,227.7
B_sa,56,245760,282,0.5319148936170213,418.3085106382979,100,0.0,154.27,100,0.0,148.79,100,0.0,130.9,50,0.0,112.48,250,0.0,142.384,100,0.53,423.56
B_sa,56,307200,282,0.9893617021276596,496.28723404255317,100,0.81,422.97,100,0.83,431.06,100,0.71,381.09,50,0.42,260.14,250,0.796,417.892,100,1.0,500.0
B_sa,56,368640,282,0.9609929078014184,494.63829787234044,100,0.57,326.19,100,0.67,370.07,100,0.61,350.86,50,0.48,343.96,250,0.596,345.344,100,0.99,499.64
B_sa,56,430080,282,0.975177304964539,491.98936170212767,100,0.0,61.26,100,0.07,92.55,100,0.01,64.21,50,0.22,153.6,250,0.02,71.484,100,1.0,500.0
B_sa,56,491520,282,0.9929078014184397,498.2588652482269,100,0.69,370.51,100,0.71,381.23,100,0.73,384.27,50,0.82,423.78,250,0.72,384.504,100,1.0,500.0
B_sa,56,552960,282,0.9787234042553191,493.65248226950354,100,0.42,250.74,100,0.49,278.73,100,0.4,237.55,50,0.34,208.5,250,0.436,254.052,100,1.0,500.0
B_sa,56,614400,282,0.9539007092198581,479.4822695035461,100,0.0,56.54,100,0.0,57.13,100,0.0,54.01,50,0.0,49.68,250,0.0,56.588,100,0.97,486.43
B_sa,57,61440,282,0.0673758865248227,247.75177304964538,100,0.0,116.59,100,0.0,113.29,100,0.0,106.6,50,0.0,95.52,250,0.0,111.928,100,0.03,229.75
B_sa,57,122880,282,0.8794326241134752,486.98936170212767,100,0.47,392.14,100,0.45,382.49,100,0.46,355.09,50,0.34,282.58,250,0.484,384.144,100,0.84,475.13
B_sa,57,184320,282,0.02127659574468085,178.7304964539007,100,0.0,115.64,100,0.0,110.0,100,0.0,104.46,50,0.0,91.32,250,0.0,110.208,100,0.06,179.36
B_sa,57,245760,282,0.975177304964539,496.0248226950355,100,0.59,343.7,100,0.62,375.7,100,0.57,376.84,50,0.42,372.3,250,0.564,358.668,100,1.0,500.0
B_sa,57,307200,282,0.9858156028368794,496.1737588652482,100,0.84,436.0,100,0.89,455.3,100,0.86,441.73,50,0.74,391.0,250,0.888,456.116,100,1.0,500.0
B_sa,57,368640,282,0.9893617021276596,495.2695035460993,100,0.0,60.93,100,0.0,61.39,100,0.0,57.16,50,0.0,52.78,250,0.0,60.46,100,1.0,500.0
B_sa,57,430080,282,0.9893617021276596,495.32978723404256,100,0.0,62.85,100,0.0,64.36,100,0.0,59.89,50,0.0,55.38,250,0.0,63.048,100,1.0,500.0
B_sa,57,491520,282,0.975177304964539,488.76241134751774,100,0.0,54.73,100,0.0,54.48,100,0.0,53.09,50,0.0,48.86,250,0.0,55.16,100,1.0,500.0
B_sa,57,552960,282,0.9822695035460993,492.0248226950355,100,0.0,54.93,100,0.0,54.71,100,0.0,53.2,50,0.0,48.94,250,0.0,55.304,100,1.0,500.0
B_sa,57,614400,282,0.9858156028368794,493.6241134751773,100,0.0,56.74,100,0.0,57.37,100,0.0,54.39,50,0.0,50.22,250,0.0,56.852,100,1.0,500.0
B_sa,58,61440,282,0.9326241134751773,492.42907801418437,100,0.78,414.63,100,0.77,422.52,100,0.69,379.95,50,0.4,258.54,250,0.788,420.148,100,0.89,483.67
B_sa,58,122880,282,0.14893617021276595,300.51418439716315,100,0.0,145.88,100,0.0,143.63,100,0.0,125.21,50,0.0,110.04,250,0.0,136.052,100,0.14,312.63
B_sa,58,184320,282,0.2198581560283688,338.8014184397163,100,0.01,192.32,100,0.0,176.85,100,0.0,165.38,50,0.0,131.02,250,0.004,178.084,100,0.24,325.69
B_sa,58,245760,282,0.028368794326241134,328.37943262411346,100,0.0,99.73,100,0.0,111.09,100,0.0,88.34,50,0.0,84.62,250,0.0,98.044,100,0.01,322.05
B_sa,58,307200,282,0.09574468085106383,261.06382978723406,100,0.0,118.11,100,0.0,114.63,100,0.0,108.62,50,0.0,96.48,250,0.0,114.128,100,0.07,253.19
B_sa,58,368640,282,0.33687943262411346,392.24468085106383,100,0.05,139.8,100,0.11,177.09,100,0.08,152.43,50,0.04,152.32,250,0.04,143.496,100,0.29,377.77
B_sa,58,430080,282,0.11702127659574468,305.7304964539007,100,0.0,101.88,100,0.0,116.02,100,0.0,99.36,50,0.0,99.6,250,0.0,103.332,100,0.11,294.09
B_sa,58,491520,282,0.0851063829787234,269.84751773049646,100,0.0,130.58,100,0.0,129.41,100,0.0,125.23,50,0.0,112.14,250,0.0,129.852,100,0.06,258.37
B_sa,58,552960,282,0.4432624113475177,428.14539007092196,100,0.0,77.74,100,0.01,92.5,100,0.0,66.19,50,0.0,70.14,250,0.0,77.408,100,0.39,421.07
B_sa,58,614400,282,0.01773049645390071,187.2695035460993,100,0.0,113.62,100,0.0,110.13,100,0.0,105.63,50,0.0,94.74,250,0.0,110.424,100,0.02,179.97
B_sa,59,61440,282,0.024822695035460994,190.08156028368793,100,0.0,111.54,100,0.0,107.11,100,0.0,102.07,50,0.0,90.4,250,0.0,107.072,100,0.02,186.65
B_sa,59,122880,282,0.09219858156028368,261.5425531914894,100,0.0,117.41,100,0.0,114.74,100,0.0,107.28,50,0.0,96.74,250,0.0,112.9,100,0.06,260.32
B_sa,59,184320,282,0.03900709219858156,218.17375886524823,100,0.0,125.87,100,0.0,122.98,100,0.0,111.37,50,0.0,102.94,250,0.0,118.488,100,0.02,223.52
B_sa,59,245760,282,0.975177304964539,495.177304964539,100,0.84,435.95,100,0.87,447.47,100,0.76,402.68,50,0.5,295.82,250,0.876,450.396,100,0.99,499.61
B_sa,59,307200,282,0.9361702127659575,489.62056737588654,100,0.71,383.36,100,0.68,372.0,100,0.62,344.83,50,0.32,219.1,250,0.704,380.912,100,0.96,493.59
B_sa,59,368640,282,0.0673758865248227,238.7836879432624,100,0.0,128.12,100,0.0,115.59,100,0.0,96.09,50,0.0,96.06,250,0.0,107.572,100,0.06,243.85
B_sa,59,430080,282,0.06028368794326241,251.64893617021278,100,0.0,153.66,100,0.0,150.94,100,0.0,124.58,50,0.0,97.46,250,0.0,145.188,100,0.06,253.06
B_sa,59,491520,282,0.975177304964539,492.33687943262413,100,0.42,248.8,100,0.5,281.89,100,0.4,239.29,50,0.58,318.26,250,0.428,252.116,100,1.0,500.0
B_sa,59,552960,282,0.9787234042553191,495.1418439716312,100,0.68,375.8,100,0.68,382.26,100,0.63,364.28,50,0.46,283.32,250,0.664,374.06,100,0.99,499.95
B_sa,59,614400,282,0.6914893617021277,455.77659574468083,100,0.59,347.43,100,0.63,361.53,100,0.47,297.71,50,0.34,232.34,250,0.564,333.2,100,0.63,459.01
B_sa,6,61440,282,0.9716312056737588,492.5177304964539,100,0.84,433.96,100,0.85,438.42,100,0.71,379.88,50,0.42,256.42,250,0.816,425.224,100,0.98,491.03
B_sa,6,122880,282,0.15602836879432624,272.52127659574467,100,0.0,111.57,100,0.0,107.94,100,0.0,100.54,50,0.0,90.06,250,0.0,106.372,100,0.06,243.73
B_sa,6,184320,282,0.12411347517730496,306.531914893617,100,0.0,168.14,100,0.01,162.61,100,0.0,140.12,50,0.0,125.68,250,0.0,154.036,100,0.16,321.42
B_sa,6,245760,282,0.9822695035460993,495.28014184397165,100,0.0,61.75,100,0.01,68.67,100,0.0,59.82,50,0.08,93.22,250,0.016,69.396,100,1.0,500.0
B_sa,6,307200,282,0.9929078014184397,497.6950354609929,100,0.81,423.85,100,0.83,433.28,100,0.78,411.83,50,0.8,416.44,250,0.812,426.488,100,1.0,500.0
B_sa,6,368640,282,0.9964539007092199,498.5531914893617,100,0.53,306.1,100,0.61,338.65,100,0.56,313.77,50,0.48,273.5,250,0.512,297.012,100,1.0,500.0
B_sa,6,430080,282,0.9822695035460993,495.25531914893617,100,0.54,305.11,100,0.6,333.44,100,0.52,294.48,50,0.38,231.26,250,0.544,306.756,100,1.0,500.0
B_sa,6,491520,282,0.9609929078014184,494.1418439716312,100,0.8,419.77,100,0.81,423.56,100,0.74,393.29,50,0.62,342.26,250,0.8,419.54,100,1.0,500.0
B_sa,6,552960,282,0.9893617021276596,497.59574468085106,100,0.79,412.87,100,0.78,409.76,100,0.74,392.38,50,0.74,395.84,250,0.764,403.516,100,1.0,500.0
B_sa,6,614400,282,0.9858156028368794,494.62056737588654,100,0.03,77.89,100,0.05,91.62,100,0.01,66.19,50,0.16,131.2,250,0.044,83.844,100,1.0,500.0
B_sa,60,61440,282,0.03900709219858156,213.80141843971631,100,0.0,109.53,100,0.0,106.28,100,0.0,101.62,50,0.0,91.7,250,0.0,105.952,100,0.05,199.52
B_sa,60,122880,282,0.7978723404255319,474.77659574468083,100,0.42,347.07,100,0.49,361.75,100,0.41,332.6,50,0.32,269.42,250,0.436,349.412,100,0.82,475.23
B_sa,60,184320,282,0.5602836879432624,437.3723404255319,100,0.26,289.0,100,0.27,296.99,100,0.17,256.19,50,0.14,211.6,250,0.22,278.656,100,0.62,439.26
B_sa,60,245760,282,0.9822695035460993,495.5354609929078,100,0.88,450.96,100,0.91,462.96,100,0.83,429.83,50,0.72,382.7,250,0.904,462.064,100,1.0,500.0
B_sa,60,307200,282,0.8546099290780141,485.08156028368796,100,0.64,411.61,100,0.64,437.05,100,0.52,412.54,50,0.34,309.16,250,0.568,421.056,100,0.93,493.67
B_sa,60,368640,282,0.9929078014184397,497.04609929078015,100,0.52,301.61,100,0.61,340.14,100,0.58,324.05,50,0.44,260.16,250,0.556,318.776,100,1.0,500.0
B_sa,60,430080,282,0.9822695035460993,496.1914893617021,100,0.79,416.59,100,0.78,411.68,100,0.67,365.23,50,0.52,300.9,250,0.788,414.336,100,0.99,498.05
B_sa,60,491520,282,0.9326241134751773,487.79432624113474,100,0.59,336.84,100,0.53,314.38,100,0.37,247.81,50,0.16,155.48,250,0.5,301.112,100,0.96,495.8
B_sa,60,552960,282,0.9929078014184397,497.8936170212766,100,0.88,450.68,100,0.88,453.16,100,0.85,439.14,50,0.86,441.32,250,0.876,451.948,100,1.0,500.0
B_sa,60,614400,282,0.9858156028368794,496.22340425531917,100,0.82,427.47,100,0.88,451.22,100,0.78,410.8,50,0.54,308.66,250,0.864,444.868,100,1.0,500.0
B_sa,61,61440,282,0.1524822695035461,310.2163120567376,100,0.0,179.03,100,0.0,164.8,100,0.0,155.59,50,0.0,127.4,250,0.0,166.464,100,0.16,301.77
B_sa,61,122880,282,0.14893617021276595,305.2269503546099,100,0.0,135.52,100,0.0,131.7,100,0.0,123.77,50,0.0,111.26,250,0.0,130.404,100,0.08,278.64
B_sa,61,184320,282,0.07446808510638298,265.6595744680851,100,0.01,160.28,100,0.0,148.03,100,0.0,138.59,50,0.0,119.14,250,0.0,148.496,100,0.08,256.5
B_sa,61,245760,282,0.6843971631205674,433.81205673758865,100,0.0,158.34,100,0.0,146.5,100,0.0,124.53,50,0.0,104.86,250,0.0,138.588,100,0.68,429.31
B_sa,61,307200,282,0.8156028368794326,461.6950354609929,100,0.33,259.4,100,0.26,227.19,100,0.17,179.31,50,0.08,127.2,250,0.24,215.224,100,0.83,474.84
B_sa,61,368640,282,0.9680851063829787,496.5673758865248,100,0.57,321.57,100,0.77,404.75,100,0.77,401.77,50,0.82,423.66,250,0.676,365.444,100,0.96,495.88
B_sa,61,430080,282,0.9929078014184397,496.9503546099291,100,0.2,162.24,100,0.21,169.49,100,0.22,162.61,50,0.26,179.44,250,0.208,164.284,100,1.0,500.0
B_sa,61,491520,282,0.9929078014184397,496.9574468085106,100,0.27,193.48,100,0.36,230.57,100,0.36,222.69,50,0.4,240.5,250,0.328,214.264,100,1.0,500.0
B_sa,61,552960,282,0.9893617021276596,497.63475177304963,100,0.87,447.33,100,0.96,483.97,100,0.93,470.96,50,0.86,441.82,250,0.928,471.172,100,1.0,500.0
B_sa,61,614400,282,0.8049645390070922,411.531914893617,100,0.0,54.5,100,0.0,53.95,100,0.0,52.88,50,0.0,48.46,250,0.0,54.872,100,0.84,427.66
B_sa,62,61440,282,0.02127659574468085,183.32269503546098,100,0.0,118.7,100,0.0,116.66,100,0.0,104.46,50,0.0,95.02,250,0.0,111.32,100,0.0,184.53
B_sa,62,122880,282,0.13829787234042554,309.9929078014184,100,0.0,134.37,100,0.0,135.42,100,0.0,129.16,50,0.0,116.18,250,0.0,132.628,100,0.08,286.82
B_sa,62,184320,282,0.05673758865248227,215.45035460992906,100,0.0,110.63,100,0.0,107.2,100,0.0,101.96,50,0.0,91.36,250,0.0,106.944,100,0.05,205.9
B_sa,62,245760,282,0.9574468085106383,492.5070921985816,100,0.73,424.44,100,0.72,421.16,100,0.68,390.93,50,0.46,310.76,250,0.748,421.492,100,0.98,497.25
B_sa,62,307200,282,0.7801418439716312,457.3049645390071,100,0.0,227.97,100,0.0,212.82,100,0.0,158.76,50,0.0,117.98,250,0.0,192.412,100,0.78,459.43
B_sa,62,368640,282,0.9822695035460993,497.48581560283685,100,0.56,315.23,100,0.76,397.66,100,0.76,397.11,50,0.78,406.58,250,0.648,351.376,100,1.0,500.0
B_sa,62,430080,282,1.0,500.0,100,0.62,341.46,100,0.61,339.68,100,0.64,348.6,50,0.76,397.8,250,0.616,339.868,100,1.0,500.0
B_sa,62,491520,282,0.9893617021276596,495.322695035461,100,0.03,76.96,100,0.02,74.59,100,0.01,65.01,50,0.06,82.7,250,0.036,79.268,100,1.0,500.0
B_sa,62,552960,282,0.9822695035460993,492.2517730496454,100,0.01,66.33,100,0.07,92.45,100,0.05,80.52,50,0.14,117.48,250,0.044,80.796,100,1.0,500.0
B_sa,62,614400,282,0.9858156028368794,496.65248226950354,100,0.73,390.48,100,0.75,398.42,100,0.76,398.43,50,0.76,398.44,250,0.756,398.7,100,1.0,500.0
B_sa,63,61440,282,0.38652482269503546,357.0886524822695,100,0.0,128.45,100,0.0,124.55,100,0.0,104.76,50,0.0,94.64,250,0.0,114.644,100,0.44,359.0
B_sa,63,122880,282,0.9184397163120568,490.4645390070922,100,0.8,417.78,100,0.78,410.04,100,0.82,424.28,50,0.7,395.66,250,0.776,409.484,100,0.92,496.46
B_sa,63,184320,282,0.014184397163120567,182.1241134751773,100,0.02,161.39,100,0.02,157.01,100,0.01,125.3,50,0.02,117.68,250,0.012,141.476,100,0.02,192.36
B_sa,63,245760,282,0.1524822695035461,277.18794326241135,100,0.11,151.72,100,0.09,139.13,100,0.03,110.09,50,0.02,94.62,250,0.044,122.688,100,0.12,265.15
B_sa,63,307200,282,0.08156028368794327,329.0248226950355,100,0.33,289.86,100,0.38,297.19,100,0.29,228.85,50,0.24,195.3,250,0.384,276.392,100,0.04,331.23
B_sa,63,368640,282,0.723404255319149,452.5390070921986,100,0.71,388.42,100,0.73,393.87,100,0.57,328.86,50,0.34,228.46,250,0.66,366.18,100,0.83,476.08
B_sa,63,430080,282,0.9893617021276596,496.82978723404256,100,0.23,169.96,100,0.24,174.85,100,0.27,183.51,50,0.38,231.74,250,0.212,161.492,100,1.0,500.0
B_sa,63,491520,282,0.9858156028368794,494.86879432624113,100,0.0,61.35,100,0.0,62.34,100,0.0,59.44,50,0.0,55.48,250,0.0,61.872,100,1.0,500.0
B_sa,63,552960,282,0.9929078014184397,497.4468085106383,100,0.86,442.88,100,0.9,460.92,100,0.86,442.55,50,0.74,395.18,250,0.888,454.792,100,1.0,500.0
B_sa,63,614400,282,0.9716312056737588,494.56028368794324,100,0.57,354.77,100,0.51,340.29,100,0.36,300.06,50,0.16,195.56,250,0.492,341.696,100,1.0,500.0
B_sa,64,61440,282,0.028368794326241134,195.5035460992908,100,0.0,107.49,100,0.0,104.07,100,0.0,99.76,50,0.0,90.34,250,0.0,104.036,100,0.01,184.68
B_sa,64,122880,282,0.13829787234042554,338.8191489361702,100,0.0,82.82,100,0.0,92.93,100,0.0,88.96,50,0.0,99.34,250,0.0,91.884,100,0.12,350.5
B_sa,64,184320,282,0.11347517730496454,299.66312056737587,100,0.0,130.47,100,0.0,132.45,100,0.0,125.36,50,0.0,109.58,250,0.0,129.84,100,0.15,313.22
B_sa,64,245760,282,0.07092198581560284,266.61347517730496,100,0.0,140.9,100,0.0,148.76,100,0.01,141.48,50,0.0,117.22,250,0.008,143.8,100,0.08,274.67
B_sa,64,307200,282,0.4078014184397163,398.12056737588654,100,0.0,158.07,100,0.0,150.48,100,0.0,137.37,50,0.0,122.64,250,0.0,147.82,100,0.43,404.73
B_sa,64,368640,282,0.9929078014184397,497.92198581560285,100,0.82,428.7,100,0.87,445.46,100,0.88,449.67,50,0.88,449.8,250,0.856,441.476,100,1.0,500.0
