arm,seed,final_random,auc_random,final_steps_random,auc_steps_random,final_verifai,auc_verifai,final_steps_verifai,auc_steps_verifai
B_ce,48,0.9822695035460994,0.46315996847911745,495.3829787234042,342.70961386918833,0.722783389450056,0.24254894625264992,388.08735503179946,203.9519890260631
B_ce,49,0.9728132387706857,0.5271867612293144,494.08037825059097,382.9793144208038,0.34268612046389824,0.14743110113480482,213.0800598578376,165.54311634867187
B_ce,50,0.9349881796690308,0.7803388494877856,482.69385342789593,443.49330181245074,0.10175832398054611,0.16146028183065214,106.72689861578749,160.51209627135552
B_ce,51,0.9775413711583925,0.6408589440504333,494.628841607565,400.7884160756501,0.19117096894874672,0.13156253896994635,157.9055368499813,171.81369248035915
B_ce,52,0.9905437352245863,0.6895193065405831,495.86406619385343,410.0721040189125,0.024691358024691332,0.13371368000997627,72.82192293303405,151.39643347050753
B_ce,53,0.9893617021276596,0.6591804570527974,495.6548463356974,405.716903073286,0.0572390572390572,0.10094774909589721,88.37242798353908,150.23587729143284
B_ce,54,0.9858156028368795,0.720449172576832,495.69739952718675,432.0527974783294,0.23699962588851475,0.19553560294301034,172.27123082678636,221.05524379598458
B_ce,55,0.9893617021276594,0.6111111111111112,496.5224586288416,396.23089046493305,0.3647586980920314,0.2162987903728644,233.26861204638985,206.53660057363763
B_ce,56,0.9728132387706857,0.6534672970843183,494.6997635933806,412.40661938534276,0.08230452674897117,0.21455293677515896,116.94126449682005,208.78388826536974
B_ce,57,0.9326241134751774,0.7100078802206461,469.3416075650118,435.76024428684,0.001309390198279,0.3584299788003492,55.030115974560424,243.20273724903356
B_ce,58,0.9810874704491725,0.737391646966115,493.3936170212766,431.0055161544523,0.026374859708193,0.2689861578750467,76.83034044145154,201.84240553684998
B_ce,59,0.9834515366430261,0.5403861308116628,495.42080378250586,385.3922379826635,0.23494201271979046,0.15678388826536974,169.25065469509914,189.256734006734
B_ce,60,0.9763593380614656,0.7169030732860521,494.42316784869973,436.00334909377466,0.5776281331836888,0.42848235440828036,317.4186307519641,291.68636987155503
B_ce,61,0.9846335697399526,0.8043735224586288,495.7352245862883,453.4704491725768,0.5619154508043397,0.4783638857712931,317.97867564534226,316.8425614166355
B_ce,62,0.9609929078014184,0.6412529550827423,492.5070921985816,411.13987391646964,0.7712308267863824,0.27715425863574006,416.88327721661057,240.6955044269859
B_ce,63,0.8238770685579196,0.4921197793538218,473.13356973995275,371.5045311268716,0.4098391320613542,0.19232447936151637,257.7729143284699,200.64824167601944
B_ce,64,0.9822695035460992,0.8024034672970842,493.3262411347517,444.72340425531905,0.0035540591096146,0.33087043272228456,60.125327347549565,234.50713929417634
B_ce,65,0.9515366430260047,0.5921985815602836,489.6867612293144,400.4818754925138,0.2843247287691732,0.27497194163860833,191.81762065095396,222.57987280209503
B_ce,66,0.9846335697399526,0.6284475965327029,494.4444444444445,399.42691095350665,0.24205013093901975,0.17018954981917944,171.96782641227085,164.26583738620775
B_ce,67,0.9231678486997635,0.7405437352245862,482.2139479905438,433.15898345153664,0.023569023569023503,0.14225589225589225,105.59577254021697,192.5515650330465
B_ce,68,0.975177304964539,0.7354215918045705,490.38652482269504,424.55870764381405,0.13150018705574257,0.14814814814814808,118.37598204264869,143.6978426237685
B_ce,69,0.9598108747044917,0.6893223010244286,490.3782505910165,422.2172970843183,0.25439580995136546,0.24629006110487586,184.55667789001123,212.98553435590472
B_ce,70,0.8794326241134751,0.6473601260835303,481.50945626477545,409.051024428684,0.6702207257762813,0.3540029928918818,380.8855218855219,258.92960468886395
B_ce,71,0.9598108747044917,0.6883372734436564,493.1122931442081,406.957840819543,0.6268237934904601,0.44971318119466264,347.1296296296296,301.2568275346053
B_ce,72,0.9905437352245863,0.5740740740740741,496.9078014184397,376.13750985027576,0.7974186307519641,0.33626387330091034,418.39599700710806,242.72964210001248
B_ce,73,0.9822695035460992,0.7515760441292356,495.8900709219858,435.34003152088263,0.45622895622895626,0.3711809452550193,268.4107744107744,249.77054495573014
B_ce,74,0.8427895981087471,0.6812450748620961,472.89125295508273,424.2413317572892,0.12514029180695843,0.28049008604564163,140.89188178077066,221.8743920688365
B_ce,75,0.9881796690307328,0.4968479117415287,495.75768321513004,364.0007880220646,0.09090909090909081,0.11772041401671028,102.08567153011597,150.76898615787505
B_ce,76,0.9869976359338061,0.4832545311268715,497.372340425532,353.84495665878643,0.49176954732510286,0.2672714802344432,283.8851477740367,218.02759072203517
B_ce,77,0.9869976359338061,0.6396769109535066,495.2931442080378,395.62056737588654,0.16479610924055363,0.28089537348796606,138.47624392068835,223.25227584486842
B_ce,78,0.859338061465721,0.774034672970843,473.73640661938543,452.067572892041,0.35203890759446316,0.3028744232447936,259.47081930415266,242.44749968824047
B_ce,79,0.983451536643026,0.6958234830575256,493.3735224586289,405.519109535067,0.138047138047138,0.16766429729392687,120.64478114478113,164.58370744481854
B_ce,80,0.9302600472813239,0.6189913317572893,482.596926713948,397.60657998423954,0.5417134306023196,0.3327409901483975,331.7332585110363,270.19251153510413
B_ce,81,0.9905437352245862,0.7470449172576831,496.10047281323887,441.4919227738377,0.4354657687991021,0.4237747848858959,259.9341563786008,285.4014527996009
B_ce,82,0.9645390070921986,0.7433018124507486,483.93380614657207,440.9028762805358,0.001309390198279,0.061011348048385046,55.0862326973438,127.87741613667542
B_ce,83,0.9302600472813238,0.6806540583136327,483.6820330969267,412.5431442080378,0.2796483352038907,0.38134430727023316,188.4734380845492,259.257045766305
B_ce,84,0.9598108747044917,0.817966903073286,491.01182033096933,452.2797478329393,0.25252525252525254,0.3327721661054994,190.5660306771418,244.39038533482977
B_ce,85,0.9917257683215128,0.5334909377462568,496.4728132387707,373.82466509062255,0.1988402543958099,0.18699339069709436,152.67190422745978,179.36176580621023
B_ce,86,0.9881796690307327,0.6637115839243499,496.54255319148933,404.3130417651695,0.53890759446315,0.3533794737498441,303.2087542087542,240.3449307893752
B_ce,87,0.9692671394799054,0.5350669818754925,486.3924349881797,387.17592592592587,0.0020576131687241998,0.0682441700960219,57.68986157875046,151.67748472378102
