id,a,b,metric,n_a,n_b,mean_a,mean_b,mean_diff,sd_a,sd_b,sd_diff,t,p,ci_lo,ci_hi,detectable,p_adj
C1,A,N,auc_E4v,100,100,0.22175555555555554,0.21374444444444446,0.00801111111111108,0.09227665695683589,0.08954787364044652,0.0128583836825065,0.623026292333304,0.5339848386722998,-0.017200555555555577,0.03268944444444446,0.0570880309958946,0.9033483892853978
C2_ce,S_ce,N,final_E7,100,100,0.9739666666666668,0.9184666666666667,0.055500000000000105,0.07630450987138022,0.13475789489187726,0.015486144924545229,3.583848677021853,0.00045170117269563594,0.02593250000000014,0.08663416666666678,0.06875463847467182,0.07046538294051921
C2_ce,S_ce,N,auc_E6,100,100,0.25456888888888884,0.24343777777777778,0.011131111111111064,0.10706559017059765,0.10828376006978022,0.015227742213942323,0.7309758042081618,0.4656581688771888,-0.018944500000000038,0.04064738888888888,0.06760739459732577,0.9033483892853978
C2_ce,S_ce,N,S_edge,100,100,0.257825,0.2865333333333333,-0.02870833333333328,0.21547955337079064,0.1688036284656375,0.027372632848164314,-1.0487969313210783,0.29562325125639144,-0.08160083333333334,0.025609583333333328,0.12152769360904912,0.9033483892853978
C2_ce,S_ce,N,auc_edge,100,100,0.2437361111111111,0.2373791666666667,0.006356944444444401,0.09958421577858581,0.100556049007523,0.01415222068236618,0.44918353007067097,0.6537905828825876,-0.02165194444444443,0.03375197916666661,0.06283234603388127,0.9033483892853978
C2_ce,S_ce,N,final_E1v,100,100,0.2626,0.28996666666666665,-0.02736666666666665,0.22591258005511888,0.1807873384072985,0.028934504584588204,-0.9458142470233738,0.34545145145123707,-0.08366750000000005,0.02903499999999989,0.1284620163281545,0.9033483892853978
C2_ce,S_ce,N,final_E2v,100,100,0.2776666666666667,0.3111,-0.033433333333333315,0.23225605089255802,0.1866799267777026,0.0297980315185307,-1.121998052540548,0.26328480707940394,-0.09106916666666674,0.0247,0.13229586151335973,0.9033483892853978
C2_ce,S_ce,N,final_E3v,100,100,0.2550333333333333,0.2822,-0.027166666666666728,0.2192618444997285,0.1721046976001147,0.027873963368966755,-0.9746251836189364,0.33100243493475523,-0.08050500000000006,0.027833333333333293,0.1237534766481487,0.9033483892853978
C2_ce,S_ce,N,final_E4v,100,100,0.23600000000000002,0.26286666666666664,-0.026866666666666622,0.19402291972400248,0.15271359165916137,0.02469136173961813,-1.0880998362904442,0.2779466331774633,-0.07440166666666666,0.02199999999999994,0.10962351560872027,0.9033483892853978
C2_ce,S_ce,N,auc_E1v,100,100,0.25801111111111114,0.24303888888888892,0.01497222222222222,0.10643312267426332,0.10657474922778008,0.015061934396072436,0.9940437813967898,0.3214148002378112,-0.01461194444444438,0.04427277777777784,0.06687124905371476,0.9033483892853978
C2_ce,S_ce,N,auc_E2v,100,100,0.26716666666666666,0.2588944444444444,0.008272222222222236,0.1101514817027528,0.11044247455489534,0.015598361807292646,0.5303263460881357,0.5964799359406054,-0.02234486111111111,0.038266666666666616,0.06925285357220874,0.9033483892853978
C2_ce,S_ce,N,auc_E3v,100,100,0.2416111111111111,0.2338388888888889,0.007772222222222208,0.1011270044612252,0.1034982963027569,0.01447016529583333,0.5371204864162963,0.5917877888388332,-0.0209502777777778,0.03573986111111122,0.06424394117653393,0.9033483892853978
C2_ce,S_ce,N,auc_E4v,100,100,0.20815555555555554,0.21374444444444446,-0.005588888888888921,0.08683747018257264,0.08954787364044652,0.012473799702269781,-0.44805023507567987,0.6546072686813744,-0.030312222222222178,0.018222499999999996,0.055380573610395376,0.9033483892853978
C2_mab,S_mab,N,final_E7,100,100,0.9263333333333332,0.9184666666666667,0.007866666666666577,0.1470247389033804,0.13475789489187726,0.0199439123757846,0.3944394920335735,0.6936843161593736,-0.03189999999999982,0.04586916666666669,0.08854601915769372,0.9033483892853978
C2_mab,S_mab,N,auc_E6,100,100,0.25055555555555553,0.24343777777777778,0.007117777777777751,0.11673456845020572,0.10828376006978022,0.01592241569803574,0.44702876201478847,0.6553456388535794,-0.024289277777777774,0.03766888888888889,0.07069157238911963,0.9033483892853978
C2_mab,S_mab,N,S_edge,100,100,0.28475833333333334,0.2865333333333333,-0.001774999999999971,0.19755563988448507,0.1688036284656375,0.025985168045124,-0.06830819785031338,0.9456109066099064,-0.05274208333333332,0.04861124999999999,0.11536769437139702,0.9749620912243359
C2_mab,S_mab,N,auc_edge,100,100,0.24108888888888888,0.2373791666666667,0.0037097222222221837,0.11013104468763803,0.100556049007523,0.014913204215055157,0.24875420256614938,0.8038108692874899,-0.025976770833333367,0.03245406250000003,0.06621092397759414,0.9105545408203706
C2_mab,S_mab,N,final_E1v,100,100,0.29023333333333334,0.28996666666666665,0.0002666666666666928,0.2033409255082016,0.1807873384072985,0.027208747438080837,0.009800769670619651,0.992190245222062,-0.053302499999999954,0.05353416666666664,0.12080008307870317,0.9921902452220619
